Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
16525.714084148407	58	150.14706	79.79464	200.0	10.0	150.14705882352942	79.79463801569227	5105	303408
16632.51163482666	59	182.21428	51.544956	200.0	15.0	182.21428571428572	51.54495759103139	5102	308510
16706.478760957718	60	200.0	0.0	200.0	200.0	200.0	0.0	5200	313710
16766.72881412506	61	200.0	0.0	200.0	200.0	200.0	0.0	5200	318910
16870.212991952896	62	200.0	0.0	200.0	200.0	200.0	0.0	5200	324110
16928.43994116783	63	200.0	0.0	200.0	200.0	200.0	0.0	5200	329310
16989.21340584755	64	200.0	0.0	200.0	200.0	200.0	0.0	5200	334510
17045.285766124725	65	200.0	0.0	200.0	200.0	200.0	0.0	5200	339710
17121.449521780014	66	200.0	0.0	200.0	200.0	200.0	0.0	5200	344910
17175.894416093826	67	200.0	0.0	200.0	200.0	200.0	0.0	5200	350110
17245.1755900383	68	200.0	0.0	200.0	200.0	200.0	0.0	5200	355310
17340.54226207733	69	200.0	0.0	200.0	200.0	200.0	0.0	5200	360510
17397.90501499176	70	196.5	17.5	200.0	109.0	196.5	17.5	5109	365619
17450.914408922195	71	166.48387	42.16777	200.0	102.0	166.48387096774192	42.16776858687515	5161	370780
17499.725854873657	72	166.67741	39.134495	200.0	105.0	166.67741935483872	39.134496865977134	5167	375947
17555.400609970093	73	153.60606	39.75298	200.0	105.0	153.6060606060606	39.75297922431032	5069	381016
17614.667371988297	74	180.92857	31.889236	200.0	118.0	180.92857142857142	31.88923751656278	5066	386082
17667.216782093048	75	196.96153	15.192308	200.0	121.0	196.96153846153845	15.192307692307695	5121	391203
17718.520544052124	76	200.0	0.0	200.0	200.0	200.0	0.0	5200	396403
17776.22062397003	77	200.0	0.0	200.0	200.0	200.0	0.0	5200	401603
17832.688101053238	78	200.0	0.0	200.0	200.0	200.0	0.0	5200	406803
17900.565164089203	79	200.0	0.0	200.0	200.0	200.0	0.0	5200	412003
17960.70738697052	80	200.0	0.0	200.0	200.0	200.0	0.0	5200	417203
18041.23127603531	81	200.0	0.0	200.0	200.0	200.0	0.0	5200	422403
18101.442712068558	82	200.0	0.0	200.0	200.0	200.0	0.0	5200	427603
18161.375952005386	83	193.6923	14.800648	200.0	148.0	193.69230769230768	14.80064767493751	5036	432639
18218.737907886505	84	182.10715	21.83925	200.0	136.0	182.10714285714286	21.8392492115102	5099	437738
18271.27513194084	85	181.10715	19.571005	200.0	135.0	181.10714285714286	19.571004948491467	5071	442809
18326.5625269413	86	181.46428	20.937803	200.0	141.0	181.46428571428572	20.937802693517128	5081	447890
18385.39581990242	87	187.11111	17.754152	200.0	145.0	187.11111111111111	17.75415096655455	5052	452942
18435.204087018967	88	192.5	14.433535	200.0	151.0	192.5	14.433534670236638	5005	457947
18496.463001966476	89	198.8077	5.961538	200.0	169.0	198.80769230769232	5.961538461538463	5169	463116
18554.538712978363	90	200.0	0.0	200.0	200.0	200.0	0.0	5200	468316
18649.990558862686	91	200.0	0.0	200.0	200.0	200.0	0.0	5200	473516
18727.052335977554	92	200.0	0.0	200.0	200.0	200.0	0.0	5200	478716
18793.40815591812	93	200.0	0.0	200.0	200.0	200.0	0.0	5200	483916
18867.711992025375	94	200.0	0.0	200.0	200.0	200.0	0.0	5200	489116
18925.959587097168	95	200.0	0.0	200.0	200.0	200.0	0.0	5200	494316
18983.44243812561	96	200.0	0.0	200.0	200.0	200.0	0.0	5200	499516
19037.113085985184	97	200.0	0.0	200.0	200.0	200.0	0.0	5200	504716
19089.821669101715	98	200.0	0.0	200.0	200.0	200.0	0.0	5200	509916
19136.581958055496	99	200.0	0.0	200.0	200.0	200.0	0.0	5200	515116
